Time,Date,Year,Away Team,Away Team 1st,Away Team 2nd,Away Team 3rd,Away Team 4th,Away Team OT,Home Team,Home Team 1st,Home Team 2nd,Home Team 3rd,Home Team 4th,Home Team OT
08:00 PM, November 20,2019,Detroit Pistons,30,25,16,18,0,Chicago Bulls,30,29,25,25,0
08:00 PM, November 20,2019,Utah Jazz,26,22,25,30,0,Minnesota Timberwolves,19,27,22,27,0
09:00 PM, November 20,2019,Houston Rockets,22,29,22,22,0,Denver Nuggets,27,27,28,23,0
10:00 PM, November 20,2019,Boston Celtics,21,21,33,22,7,LA Clippers,22,18,29,28,10
08:00 PM, November 21,2019,Portland Trail Blazers,27,31,40,31,0,Milwaukee Bucks,37,35,35,30,0
10:30 PM, November 21,2019,New Orleans Pelicans,38,21,36,29,0,Phoenix Suns,33,33,28,27,0
07:00 PM, November 22,2019,Atlanta Hawks,23,34,27,19,0,Detroit Pistons,33,43,31,21,0
07:00 PM, November 22,2019,Charlotte Hornets,34,34,28,22,0,Washington Wizards,33,29,28,35,0
07:30 PM, November 22,2019,Sacramento Kings,23,26,21,27,0,Brooklyn Nets,26,30,30,30,0
08:00 PM, November 22,2019,San Antonio Spurs,22,30,28,24,0,Philadelphia 76ers,29,30,28,28,0
08:00 PM, November 22,2019,Miami Heat,34,33,18,31,0,Chicago Bulls,16,27,24,41,0
08:00 PM, November 22,2019,Los Angeles Lakers,34,32,40,24,0,Oklahoma City Thunder,33,34,36,24,0
08:30 PM, November 22,2019,Cleveland Cavaliers,26,16,29,30,0,Dallas Mavericks,29,37,45,32,0
09:00 PM, November 22,2019,Boston Celtics,13,21,23,35,0,Denver Nuggets,27,18,25,26,0
09:00 PM, November 22,2019,Golden State Warriors,28,23,21,37,0,Utah Jazz,30,35,25,23,0
10:30 PM, November 22,2019,Houston Rockets,23,28,33,35,0,LA Clippers,31,24,25,42,0
05:00 PM, November 23,2019,Phoenix Suns,30,22,30,18,0,Minnesota Timberwolves,23,22,28,25,0
07:00 PM, November 23,2019,Chicago Bulls,34,22,13,47,0,Charlotte Hornets,23,26,25,41,0
07:00 PM, November 23,2019,Orlando Magic,25,20,40,21,0,Indiana Pacers,24,31,28,28,0
07:30 PM, November 23,2019,Toronto Raptors,26,26,35,32,0,Atlanta Hawks,27,34,29,26,0
07:30 PM, November 23,2019,San Antonio Spurs,32,36,21,22,0,New York Knicks,16,27,28,33,0
07:30 PM, November 23,2019,Miami Heat,13,22,24,27,0,Philadelphia 76ers,28,27,37,21,0
08:00 PM, November 23,2019,Portland Trail Blazers,19,23,27,35,0,Cleveland Cavaliers,19,30,27,34,0
08:00 PM, November 23,2019,Los Angeles Lakers,25,30,30,24,0,Memphis Grizzlies,35,28,21,24,0
08:30 PM, November 23,2019,Detroit Pistons,24,23,22,21,0,Milwaukee Bucks,27,27,23,27,0
09:00 PM, November 23,2019,New Orleans Pelicans,31,23,34,32,0,Utah Jazz,44,30,24,30,0
03:30 PM, November 24,2019,Dallas Mavericks,45,33,27,32,0,Houston Rockets,29,31,35,28,0
06:00 PM, November 24,2019,Brooklyn Nets,29,23,30,21,0,New York Knicks,22,24,26,29,0
06:00 PM, November 24,2019,Sacramento Kings,24,33,33,23,0,Washington Wizards,27,30,28,21,0
08:00 PM, November 24,2019,Phoenix Suns,28,29,20,27,0,Denver Nuggets,28,24,27,37,0
09:00 PM, November 24,2019,New Orleans Pelicans,27,29,31,22,0,LA Clippers,40,32,28,34,0
07:00 PM, November 25,2019,Brooklyn Nets,25,27,29,27,0,Cleveland Cavaliers,26,25,24,31,0
07:00 PM, November 25,2019,Orlando Magic,31,24,15,18,0,Detroit Pistons,23,30,25,25,0
07:00 PM, November 25,2019,Memphis Grizzlies,27,29,27,31,0,Indiana Pacers,36,31,37,22,0
07:30 PM, November 25,2019,Minnesota Timberwolves,38,16,39,32,0,Atlanta Hawks,30,34,26,23,0
07:30 PM, November 25,2019,Sacramento Kings,22,24,29,27,0,Boston Celtics,19,34,22,28,0
07:30 PM, November 25,2019,Charlotte Hornets,31,27,24,18,0,Miami Heat,36,33,29,19,0
07:30 PM, November 25,2019,Philadelphia 76ers,34,15,31,16,0,Toronto Raptors,28,23,30,20,0
08:00 PM, November 25,2019,Portland Trail Blazers,27,35,30,25,0,Chicago Bulls,28,26,18,22,0
08:00 PM, November 25,2019,Utah Jazz,25,32,26,35,0,Milwaukee Bucks,23,25,42,32,0
08:30 PM, November 25,2019,Los Angeles Lakers,25,29,32,28,0,San Antonio Spurs,22,34,26,22,0
10:30 PM, November 25,2019,Oklahoma City Thunder,25,28,21,26,0,Golden State Warriors,28,31,24,14,0
08:30 PM, November 26,2019,LA Clippers,34,28,31,21,0,Dallas Mavericks,27,19,31,22,0
09:00 PM, November 26,2019,Washington Wizards,23,24,22,35,0,Denver Nuggets,25,39,22,31,0
07:00 PM, November 27,2019,Brooklyn Nets,23,40,23,24,0,Boston Celtics,30,27,34,30,0
07:00 PM, November 27,2019,Detroit Pistons,32,28,20,21,0,Charlotte Hornets,31,24,31,16,0
07:00 PM, November 27,2019,Orlando Magic,27,32,28,29,0,Cleveland Cavaliers,27,25,21,31,0
07:00 PM, November 27,2019,Utah Jazz,20,23,37,22,0,Indiana Pacers,21,32,36,32,0
07:00 PM, November 27,2019,Sacramento Kings,18,28,19,26,0,Philadelphia 76ers,25,22,29,21,0
07:30 PM, November 27,2019,New York Knicks,29,17,23,29,0,Toronto Raptors,21,37,31,37,0
08:00 PM, November 27,2019,Miami Heat,23,19,26,40,0,Houston Rockets,27,39,25,26,0
08:00 PM, November 27,2019,LA Clippers,35,29,28,29,0,Memphis Grizzlies,31,29,28,31,0
08:00 PM, November 27,2019,Atlanta Hawks,17,42,23,20,0,Milwaukee Bucks,33,27,21,30,0
08:30 PM, November 27,2019,Minnesota Timberwolves,22,35,24,32,0,San Antonio Spurs,24,23,31,23,0
09:00 PM, November 27,2019,Washington Wizards,36,38,34,32,0,Phoenix Suns,34,35,26,37,0
09:30 PM, November 27,2019,Los Angeles Lakers,25,29,25,35,0,New Orleans Pelicans,38,26,25,21,0
10:00 PM, November 27,2019,Oklahoma City Thunder,26,24,27,42,0,Portland Trail Blazers,42,21,41,32,0
10:30 PM, November 27,2019,Chicago Bulls,17,31,25,17,0,Golden State Warriors,25,28,25,26,0
12:00 PM, November 29,2019,Boston Celtics,24,31,26,26,0,Brooklyn Nets,31,27,29,25,0
07:00 PM, November 29,2019,Charlotte Hornets,38,24,23,25,0,Detroit Pistons,37,20,28,22,0
07:00 PM, November 29,2019,Toronto Raptors,20,20,26,24,0,Orlando Magic,23,24,12,24,0
07:30 PM, November 29,2019,Milwaukee Bucks,38,29,32,20,0,Cleveland Cavaliers,29,18,42,21,0
07:30 PM, November 29,2019,Philadelphia 76ers,18,21,31,31,0,New York Knicks,31,20,17,27,0
08:00 PM, November 29,2019,Atlanta Hawks,23,31,11,29,10,Indiana Pacers,22,21,29,22,11
08:00 PM, November 29,2019,Golden State Warriors,21,37,21,26,0,Miami Heat,41,30,24,27,0
08:00 PM, November 29,2019,Utah Jazz,22,18,35,28,0,Memphis Grizzlies,24,31,18,21,0
08:00 PM, November 29,2019,New Orleans Pelicans,26,27,31,20,0,Oklahoma City Thunder,34,28,17,30,0
08:30 PM, November 29,2019,LA Clippers,30,23,18,26,0,San Antonio Spurs,27,26,29,25,0
09:00 PM, November 29,2019,Dallas Mavericks,31,22,36,31,0,Phoenix Suns,25,25,39,24,0
10:00 PM, November 29,2019,Chicago Bulls,28,19,31,25,0,Portland Trail Blazers,25,28,28,26,0
10:30 PM, November 29,2019,Washington Wizards,23,26,30,24,0,Los Angeles Lakers,37,33,35,20,0
05:00 PM, November 30,2019,Denver Nuggets,27,30,18,15,7,Sacramento Kings,17,23,27,23,10
07:00 PM, November 30,2019,Indiana Pacers,29,36,28,23,0,Philadelphia 76ers,38,27,28,26,0
08:00 PM, November 30,2019,Atlanta Hawks,21,31,21,38,0,Houston Rockets,38,43,46,31,0
08:00 PM, November 30,2019,Charlotte Hornets,25,24,26,21,0,Milwaukee Bucks,32,34,35,36,0
03:00 PM, December 1,2019,Miami Heat,32,26,25,26,0,Brooklyn Nets,30,35,16,25,0
03:30 PM, December 1,2019,Boston Celtics,31,27,23,32,0,New York Knicks,30,28,27,19,0
03:30 PM, December 1,2019,Memphis Grizzlies,25,23,38,29,0,Minnesota Timberwolves,21,26,32,28,0
04:00 PM, December 1,2019,Dallas Mavericks,25,34,35,20,0,Los Angeles Lakers,30,32,17,21,0
05:00 PM, December 1,2019,San Antonio Spurs,27,24,20,27,0,Detroit Pistons,32,27,37,36,0
05:00 PM, December 1,2019,Oklahoma City Thunder,33,23,26,25,0,New Orleans Pelicans,29,26,22,27,0
06:00 PM, December 1,2019,Golden State Warriors,22,29,20,25,0,Orlando Magic,26,25,21,28,0
06:00 PM, December 1,2019,Utah Jazz,20,17,49,24,0,Toronto Raptors,37,40,30,23,0
10:30 PM, December 1,2019,Washington Wizards,35,22,41,27,0,LA Clippers,39,43,34,34,0
07:00 PM, December 2,2019,Phoenix Suns,28,31,21,29,0,Charlotte Hornets,21,18,34,31,0
07:00 PM, December 2,2019,Utah Jazz,23,19,24,28,0,Philadelphia 76ers,31,29,25,18,0
07:30 PM, December 2,2019,Golden State Warriors,23,17,13,26,0,Atlanta Hawks,20,29,27,28,0
08:00 PM, December 2,2019,Indiana Pacers,24,33,28,32,0,Memphis Grizzlies,19,28,26,31,0
08:00 PM, December 2,2019,New York Knicks,15,30,17,26,0,Milwaukee Bucks,33,39,28,32,0
10:00 PM, December 2,2019,Chicago Bulls,22,33,29,29,0,Sacramento Kings,23,21,30,32,0
07:00 PM, December 3,2019,Detroit Pistons,32,30,35,30,0,Cleveland Cavaliers,28,18,22,26,0
07:00 PM, December 3,2019,Orlando Magic,32,36,29,30,0,Washington Wizards,26,28,34,32,0
07:30 PM, December 3,2019,Miami Heat,32,26,25,25,13,Toronto Raptors,23,30,28,27,2
07:30 PM, December 3,2019,Dallas Mavericks,24,35,25,34,0,New Orleans Pelicans,24,29,22,22,0
08:30 PM, December 3,2019,Houston Rockets,25,38,34,18,18,San Antonio Spurs,27,32,22,34,20
09:00 PM, December 3,2019,Los Angeles Lakers,28,32,24,21,0,Denver Nuggets,24,25,27,20,0
10:00 PM, December 3,2019,Portland Trail Blazers,30,29,17,21,0,LA Clippers,29,33,27,28,0
07:00 PM, December 4,2019,Golden State Warriors,20,34,22,15,0,Charlotte Hornets,28,30,28,20,0
07:00 PM, December 4,2019,Milwaukee Bucks,22,37,33,35,0,Detroit Pistons,24,24,24,31,0
07:00 PM, December 4,2019,Phoenix Suns,37,21,28,28,0,Orlando Magic,31,34,38,25,0
07:30 PM, December 4,2019,Brooklyn Nets,22,34,35,39,0,Atlanta Hawks,26,21,35,36,0
07:30 PM, December 4,2019,Miami Heat,28,16,25,24,0,Boston Celtics,20,32,30,30,0
08:00 PM, December 4,2019,Memphis Grizzlies,20,15,29,35,0,Chicago Bulls,27,23,28,28,0
08:00 PM, December 4,2019,Indiana Pacers,26,23,30,28,0,Oklahoma City Thunder,29,21,28,22,0
08:30 PM, December 4,2019,Minnesota Timberwolves,25,31,28,30,0,Dallas Mavericks,30,23,27,41,0
09:00 PM, December 4,2019,Los Angeles Lakers,34,31,29,27,0,Utah Jazz,26,21,28,21,0
10:00 PM, December 4,2019,Sacramento Kings,35,29,31,21,0,Portland Trail Blazers,30,36,34,27,0
07:00 PM, December 5,2019,Philadelphia 76ers,33,22,26,32,0,Washington Wizards,25,40,26,28,0
07:30 PM, December 5,2019,Denver Nuggets,33,34,31,31,0,New York Knicks,27,18,30,17,0
07:30 PM, December 5,2019,Houston Rockets,34,29,31,25,0,Toronto Raptors,28,27,33,21,0
08:00 PM, December 5,2019,Phoenix Suns,38,36,33,18,14,New Orleans Pelicans,40,30,21,34,7
07:00 PM, December 6,2019,Brooklyn Nets,29,26,31,25,0,Charlotte Hornets,32,25,27,20,0
07:00 PM, December 6,2019,Orlando Magic,24,28,16,25,0,Cleveland Cavaliers,25,22,23,17,0
07:00 PM, December 6,2019,Indiana Pacers,19,25,31,26,0,Detroit Pistons,32,23,16,37,0
08:00 PM, December 6,2019,Denver Nuggets,26,19,19,31,0,Boston Celtics,33,20,32,23,0
08:00 PM, December 6,2019,Washington Wizards,28,37,20,18,0,Miami Heat,27,34,25,26,0
08:00 PM, December 6,2019,Golden State Warriors,23,27,27,23,0,Chicago Bulls,28,23,32,15,0
08:00 PM, December 6,2019,Minnesota Timberwolves,27,31,39,25,5,Oklahoma City Thunder,30,23,41,28,17
08:30 PM, December 6,2019,LA Clippers,15,28,19,29,0,Milwaukee Bucks,30,22,35,32,0
08:30 PM, December 6,2019,Sacramento Kings,17,25,30,28,4,San Antonio Spurs,21,31,17,31,5
10:30 PM, December 6,2019,Los Angeles Lakers,39,38,33,26,0,Portland Trail Blazers,34,28,31,20,0
02:00 PM, December 7,2019,New Orleans Pelicans,28,24,14,18,0,Dallas Mavericks,31,33,40,26,0
07:30 PM, December 7,2019,Indiana Pacers,32,34,23,15,0,New York Knicks,27,33,21,22,0
07:30 PM, December 7,2019,Cleveland Cavaliers,18,18,26,32,0,Philadelphia 76ers,36,41,31,33,0
08:00 PM, December 7,2019,Phoenix Suns,31,21,26,31,0,Houston Rockets,23,37,23,32,0
10:00 PM, December 7,2019,Memphis Grizzlies,36,18,30,28,0,Utah Jazz,32,37,28,29,0
03:00 PM, December 8,2019,Denver Nuggets,21,33,23,25,0,Brooklyn Nets,25,28,29,23,0
05:00 PM, December 8,2019,Atlanta Hawks,24,27,37,34,0,Charlotte Hornets,27,26,30,24,0
06:00 PM, December 8,2019,Chicago Bulls,25,24,24,24,8,Miami Heat,16,31,27,23,13
06:00 PM, December 8,2019,Toronto Raptors,22,20,26,36,0,Philadelphia 76ers,27,30,29,24,0
06:00 PM, December 8,2019,LA Clippers,35,30,35,35,0,Washington Wizards,25,39,29,26,0
07:00 PM, December 8,2019,Sacramento Kings,36,30,26,18,0,Dallas Mavericks,27,19,32,28,0
09:00 PM, December 8,2019,Oklahoma City Thunder,21,34,27,26,0,Portland Trail Blazers,20,27,31,18,0
09:30 PM, December 8,2019,Minnesota Timberwolves,31,34,38,22,0,Los Angeles Lakers,39,34,37,32,0
07:00 PM, December 9,2019,LA Clippers,24,36,31,19,0,Indiana Pacers,19,29,25,26,0
07:30 PM, December 9,2019,Cleveland Cavaliers,18,22,26,22,0,Boston Celtics,29,24,30,27,0
08:00 PM, December 9,2019,Toronto Raptors,30,19,22,22,0,Chicago Bulls,30,21,20,21,0
08:00 PM, December 9,2019,Sacramento Kings,32,27,35,25,0,Houston Rockets,28,36,29,25,0
08:00 PM, December 9,2019,Orlando Magic,20,20,33,28,0,Milwaukee Bucks,31,21,28,30,0
08:00 PM, December 9,2019,Detroit Pistons,25,22,34,24,0,New Orleans Pelicans,29,24,21,29,0
09:00 PM, December 9,2019,Minnesota Timberwolves,31,33,21,24,0,Phoenix Suns,33,28,33,31,0
09:00 PM, December 9,2019,Oklahoma City Thunder,25,26,34,19,0,Utah Jazz,24,23,21,22,0
10:30 PM, December 9,2019,Memphis Grizzlies,29,25,34,22,0,Golden State Warriors,20,27,32,23,0
07:00 PM, December 10,2019,Washington Wizards,20,28,27,32,0,Charlotte Hornets,28,25,29,32,0
08:00 PM, December 10,2019,Denver Nuggets,27,23,26,16,0,Philadelphia 76ers,26,29,28,14,0
08:00 PM, December 10,2019,Atlanta Hawks,30,34,32,21,4,Miami Heat,36,30,27,24,18
10:00 PM, December 10,2019,New York Knicks,22,19,18,28,0,Portland Trail Blazers,32,28,26,29,0
07:00 PM, December 11,2019,Houston Rockets,35,29,24,28,0,Cleveland Cavaliers,29,28,25,28,0
07:00 PM, December 11,2019,Boston Celtics,32,25,37,23,0,Indiana Pacers,30,31,23,38,0
07:00 PM, December 11,2019,Los Angeles Lakers,26,25,18,27,0,Orlando Magic,9,29,27,22,0
07:00 PM, December 11,2019,LA Clippers,27,37,24,24,0,Toronto Raptors,32,14,25,21,0
07:30 PM, December 11,2019,Charlotte Hornets,26,27,31,29,0,Brooklyn Nets,34,30,22,22,0
08:00 PM, December 11,2019,Atlanta Hawks,33,19,35,15,0,Chicago Bulls,37,29,40,30,0
08:00 PM, December 11,2019,Utah Jazz,25,34,38,30,0,Minnesota Timberwolves,23,36,24,33,0
09:00 PM, December 11,2019,Memphis Grizzlies,27,24,33,31,0,Phoenix Suns,19,32,28,29,0
09:30 PM, December 11,2019,New Orleans Pelicans,20,26,40,26,0,Milwaukee Bucks,35,34,36,22,0
10:00 PM, December 11,2019,Oklahoma City Thunder,18,29,24,22,0,Sacramento Kings,23,15,31,25,0
10:30 PM, December 11,2019,New York Knicks,30,38,19,25,12,Golden State Warriors,20,30,30,32,10
08:00 PM, December 12,2019,Philadelphia 76ers,28,28,25,34,0,Boston Celtics,34,25,21,29,0
08:30 PM, December 12,2019,Cleveland Cavaliers,28,25,25,25,14,San Antonio Spurs,19,24,25,35,6
09:00 PM, December 12,2019,Dallas Mavericks,34,31,30,27,0,Detroit Pistons,29,29,27,26,0
10:30 PM, December 12,2019,Portland Trail Blazers,26,27,25,21,0,Denver Nuggets,33,29,27,25,0
07:00 PM, December 13,2019,Houston Rockets,28,34,34,34,0,Orlando Magic,22,33,23,29,0
07:00 PM, December 13,2019,New Orleans Pelicans,25,32,25,27,0,Philadelphia 76ers,39,23,30,24,0
07:00 PM, December 13,2019,Los Angeles Lakers,30,21,37,25,0,Miami Heat,29,30,26,25,0
07:30 PM, December 13,2019,Indiana Pacers,29,34,23,24,0,Atlanta Hawks,22,26,35,17,0
08:00 PM, December 13,2019,Charlotte Hornets,24,20,15,24,0,Chicago Bulls,15,25,10,23,0
08:00 PM, December 13,2019,Milwaukee Bucks,35,29,26,37,0,Memphis Grizzlies,29,33,33,19,0
09:00 PM, December 13,2019,Golden State Warriors,29,27,28,22,0,Utah Jazz,22,27,37,28,0
09:30 PM, December 13,2019,LA Clippers,33,32,37,22,0,Minnesota Timberwolves,29,29,23,36,0
10:00 PM, December 13,2019,New York Knicks,20,25,27,31,0,Sacramento Kings,32,22,26,21,0
05:00 PM, December 14,2019,San Antonio Spurs,28,16,34,31,12,Phoenix Suns,18,30,32,29,10
07:30 PM, December 14,2019,Brooklyn Nets,31,29,23,19,0,Toronto Raptors,38,27,25,20,0
08:00 PM, December 14,2019,LA Clippers,29,28,22,27,0,Chicago Bulls,24,31,29,25,0
08:00 PM, December 14,2019,Washington Wizards,30,24,30,27,0,Memphis Grizzlies,35,34,35,24,0
08:30 PM, December 14,2019,Miami Heat,37,36,18,21,10,Dallas Mavericks,23,27,31,31,6
08:30 PM, December 14,2019,Cleveland Cavaliers,20,31,28,29,0,Milwaukee Bucks,26,43,33,23,0
09:00 PM, December 14,2019,Detroit Pistons,30,32,26,27,0,Houston Rockets,32,20,23,32,0
09:00 PM, December 14,2019,Oklahoma City Thunder,20,29,19,34,0,Denver Nuggets,27,25,30,28,0
03:30 PM, December 15,2019,Orlando Magic,24,34,41,31,0,New Orleans Pelicans,30,27,27,35,0
05:00 PM, December 15,2019,Charlotte Hornets,20,24,22,19,0,Indiana Pacers,33,26,13,35,0
06:00 PM, December 15,2019,Los Angeles Lakers,24,31,27,19,0,Atlanta Hawks,25,23,30,18,0
06:00 PM, December 15,2019,Philadelphia 76ers,23,20,23,23,0,Brooklyn Nets,28,29,26,26,0
08:00 PM, December 15,2019,New York Knicks,22,29,33,21,0,Denver Nuggets,33,34,20,24,0
08:30 PM, December 15,2019,Sacramento Kings,26,25,28,21,0,Golden State Warriors,18,24,17,20,0
07:00 PM, December 16,2019,Washington Wizards,43,24,29,37,0,Detroit Pistons,31,30,30,28,0
07:30 PM, December 16,2019,Cleveland Cavaliers,29,25,30,29,0,Toronto Raptors,37,29,38,29,0
08:00 PM, December 16,2019,San Antonio Spurs,35,37,17,18,0,Houston Rockets,21,32,30,26,0
08:00 PM, December 16,2019,Miami Heat,32,26,28,25,0,Memphis Grizzlies,36,37,22,23,0
08:00 PM, December 16,2019,Dallas Mavericks,36,23,27,34,0,Milwaukee Bucks,22,34,20,40,0
08:00 PM, December 16,2019,Chicago Bulls,37,31,22,16,0,Oklahoma City Thunder,16,33,33,27,0
09:00 PM, December 16,2019,Portland Trail Blazers,25,34,31,21,0,Phoenix Suns,33,34,21,22,0
07:00 PM, December 17,2019,Sacramento Kings,21,26,32,23,0,Charlotte Hornets,26,27,27,30,0
07:00 PM, December 17,2019,Los Angeles Lakers,28,24,24,26,0,Indiana Pacers,24,26,28,27,0
07:30 PM, December 17,2019,Atlanta Hawks,27,26,31,36,0,New York Knicks,41,36,32,34,0
08:00 PM, December 17,2019,Brooklyn Nets,21,21,19,32,15,New Orleans Pelicans,21,14,29,29,8
09:00 PM, December 17,2019,Orlando Magic,20,27,24,31,0,Utah Jazz,26,32,24,27,0
10:30 PM, December 17,2019,Phoenix Suns,23,21,25,30,0,LA Clippers,31,23,36,30,0
07:00 PM, December 18,2019,Charlotte Hornets,21,20,23,34,0,Cleveland Cavaliers,29,24,23,24,0
07:00 PM, December 18,2019,Toronto Raptors,30,40,26,16,0,Detroit Pistons,29,35,15,20,0
07:00 PM, December 18,2019,Chicago Bulls,23,29,21,25,12,Washington Wizards,27,31,27,13,11
07:00 PM, December 18,2019,Miami Heat,19,37,26,26,0,Philadelphia 76ers,29,19,26,30,0
08:00 PM, December 18,2019,New Orleans Pelicans,32,31,24,20,0,Minnesota Timberwolves,25,25,22,27,0
08:00 PM, December 18,2019,Memphis Grizzlies,32,36,32,22,0,Oklahoma City Thunder,27,32,34,33,0
09:00 PM, December 18,2019,Orlando Magic,32,28,16,28,0,Denver Nuggets,27,18,39,29,0
09:30 PM, December 18,2019,Boston Celtics,29,21,26,33,0,Dallas Mavericks,29,26,18,30,0
10:00 PM, December 18,2019,Golden State Warriors,29,37,26,20,0,Portland Trail Blazers,40,27,30,25,0
07:30 PM, December 19,2019,Utah Jazz,28,24,31,28,0,Atlanta Hawks,30,26,28,22,0
08:00 PM, December 19,2019,Los Angeles Lakers,17,29,35,23,0,Milwaukee Bucks,23,42,24,22,0
08:30 PM, December 19,2019,Brooklyn Nets,33,23,25,24,0,San Antonio Spurs,27,23,33,35,0
10:30 PM, December 19,2019,Houston Rockets,27,27,36,32,0,LA Clippers,28,41,18,30,0
